AREAP;cor;value
3550308005241;amarela;0.0051348318427585265
3550308005242;amarela;0.005083104728094239
3550308005243;amarela;0.009424303066970726
3550308005244;amarela;0.005070993914807302
3550308005245;amarela;0.0038023989118338075
3550308005246;amarela;0.005192388498709406
3550308005247;amarela;0.004841361671030997
3550308005248;amarela;0.008422774200143106
3550308005249;amarela;0.009755001123848056
3550308005250;amarela;0.00480672268907563
3550308005251;amarela;0.005397018147473521
3550308005252;amarela;0.004359793462318928
3550308005253;amarela;0.012091730368311328
3550308005254;amarela;0.00570435925725956
3550308005255;amarela;0.0048194340421374845
3550308005256;amarela;0.0039000343203020186
3550308005257;amarela;0.005152914408084052
3550308005258;amarela;0.004732435384055333
3550308005259;amarela;0.0034568074540700837
3550308005260;amarela;0.004473517619751002
3550308005261;amarela;0.007822898275159581
3550308005262;amarela;0.005047364763541933
3550308005263;amarela;0.006291995183904921
3550308005264;amarela;0.005479891043102067
3550308005265;amarela;0.00402206798362698
3550308005266;amarela;0.004340433148380168
3550308005267;amarela;0.007324719463244558
3550308005268;amarela;0.003638314247731884
3550308005269;amarela;0.003930791197715437
3550308005270;amarela;0.005166879778711411
3550308005271;amarela;0.0037927904564315352
3550308005272;amarela;0.00413896577592674
3550308005273;amarela;0.004288524167284687
3550308005274;amarela;0.006573286987644974
3550308005275;amarela;0.005757372066516644
3550308005276;amarela;0.005226685459243599
3550308005277;amarela;0.0036698267952959495
3550308005278;amarela;0.004930050901174889
3550308005279;amarela;0.008539017701321367
3550308005280;amarela;0.004596619494009917
3550308005281;amarela;0.005511160099200882
3550308005282;amarela;0.008633170679392997
3550308005283;amarela;0.00732739084453845
3550308005284;amarela;0.00704654197477164
3550308005285;amarela;0.010748586302845345
3550308005286;amarela;0.007257024619905838
3550308005287;amarela;0.013123950698169608
3550308005288;amarela;0.008459848509689477
3550308005289;amarela;0.0060710612745911155
3550308005290;amarela;0.005702845355821149
3550308005291;amarela;0.006611610278268872
3550308005292;amarela;0.0060163201327739614
3550308005293;amarela;0.007460216422660725
3550308005294;amarela;0.006033133315940516
3550308005295;amarela;0.004157320173470914
3550308005296;amarela;0.0076833893375778655
3550308005297;amarela;0.008070031459444672
3550308005298;amarela;0.011253822629969419
3550308005299;amarela;0.011566698988779609
3550308005300;amarela;0.008632376947126692
3550308005301;amarela;0.011646011085507878
3550308005302;amarela;0.004187184855365199
3550308005303;amarela;0.007491401913712671
3550308005304;amarela;0.003567006662343022
3550308005305;amarela;0.027970402510362997
3550308005306;amarela;0.007220097586707108
3550308005307;amarela;0.005002473750755868
3550308005308;amarela;0.07757444277266524
3550308005309;amarela;0.0036944035558634223
3550308005310;amarela;0.017492194152710756
3550308005001;parda;0.3264281764430644
3550308005002;parda;0.21239056637484366
3550308005003;parda;0.2568438701471396
3550308005004;parda;0.26826389708485776
3550308005005;parda;0.2759304193294829
3550308005006;parda;0.17248565551586012
3550308005007;parda;0.13982673267326734
3550308005008;parda;0.15432873274780426
3550308005009;parda;0.19321724174997312
3550308005010;parda;0.15487329434697855
3550308005011;parda;0.16424230347713462
3550308005012;parda;0.07743271221532091
3550308005013;parda;0.08719394046151137
3550308005014;parda;0.20572923548532016
3550308005015;parda;0.30076883056824094
3550308005016;parda;0.20762213393114776
3550308005017;parda;0.1153785789556288
3550308005018;parda;0.08170806156218874
3550308005019;parda;0.14079922432301406
3550308005020;parda;0.0826137595887385
3550308005021;parda;0.07126765206879498
3550308005022;parda;0.04915091584261693
3550308005023;parda;0.07125881776000603
3550308005024;parda;0.06586169045005488
3550308005025;parda;0.0707797998480695
3550308005026;parda;0.05872165612791494
3550308005027;parda;0.1849752629809309
3550308005028;parda;0.05734924372430858
3550308005029;parda;0.12643999162186692
3550308005030;parda;0.15110016925680875
3550308005031;parda;0.19528619528619529
3550308005032;parda;0.17003007137422557
3550308005033;parda;0.2165537998495109
3550308005034;parda;0.21026336173508908
3550308005035;parda;0.4007043877486845
3550308005036;parda;0.12093580178686561
3550308005037;parda;0.06149044088958252
3550308005038;parda;0.06597682851331034
3550308005039;parda;0.09615816212025381
3550308005040;parda;0.1089868154370129
3550308005041;parda;0.13496522948539638
3550308005042;parda;0.14103001812117552
3550308005043;parda;0.11149952883241633
3550308005044;parda;0.14356672801996925
3550308005045;parda;0.08145757241144992
3550308005046;parda;0.07114633280056828
3550308005047;parda;0.07944628347878423
3550308005048;parda;0.0769090292452584
3550308005049;parda;0.05018216006581267
3550308005050;parda;0.09819408273918798
3550308005051;parda;0.050928356641687746
3550308005052;parda;0.08424297554073176
3550308005053;parda;0.08337234540579648
3550308005054;parda;0.08907212758245742
3550308005055;parda;0.05902458262126988
3550308005056;parda;0.05773930753564155
3550308005057;parda;0.1169263348963848
3550308005058;parda;0.09817484505016608
3550308005059;parda;0.07477556382745786
3550308005060;parda;0.25430026822846175
3550308005061;parda;0.2013538088502728
3550308005062;parda;0.23351467349359034
3550308005063;parda;0.08075086082416973
3550308005064;parda;0.13949397519716203
3550308005065;parda;0.10241647225016588
3550308005066;parda;0.14438652541897876
3550308005067;parda;0.22827443722291568
3550308005068;parda;0.274585716380701
3550308005069;parda;0.3107529282799781
3550308005070;parda;0.2254053744341947
3550308005071;parda;0.22971349630608445
3550308005072;parda;0.3102895992678303
3550308005073;parda;0.2351961509992598
3550308005074;parda;0.14740393815782848
3550308005075;parda;0.1593781059207724
3550308005076;parda;0.1869857145703413
3550308005077;parda;0.12802585897282415
3550308005078;parda;0.1346468831293959
3550308005079;parda;0.21593523647209203
3550308005080;parda;0.14762165117550574
3550308005081;parda;0.1602989159035891
3550308005082;parda;0.16696131094036853
3550308005083;parda;0.16592282153159527
3550308005084;parda;0.25261942816551236
3550308005085;parda;0.16023826240572556
3550308005086;parda;0.43235743937076687
3550308005087;parda;0.2104847579030484
3550308005088;parda;0.2494092752600952
3550308005089;parda;0.30905093440820813
3550308005090;parda;0.20092091799444525
3550308005091;parda;0.28818029249580435
3550308005092;parda;0.09818589025755879
3550308005093;parda;0.15260884543021438
3550308005094;parda;0.0873252008330854
3550308005095;parda;0.2807156931290917
3550308005096;parda;0.1661015776363133
3550308005097;parda;0.3400308611576217
3550308005098;parda;0.04364485004702358
3550308005099;parda;0.05314454735004606
3550308005100;parda;0.10927310723367828
3550308005101;parda;0.08634530439792587
3550308005102;parda;0.05008030369396992
3550308005103;parda;0.0686320669298468
3550308005104;parda;0.15528930200827187
3550308005105;parda;0.10753555197185163
3550308005106;parda;0.060648931975786816
3550308005107;parda;0.11981824181961262
3550308005108;parda;0.293572049225049
3550308005109;parda;0.21197027515565375
3550308005110;parda;0.1765704584040747
3550308005111;parda;0.39268326610098764
3550308005112;parda;0.21453973720660352
3550308005113;parda;0.22953514739229025
3550308005114;parda;0.31557588916459883
3550308005115;parda;0.3389904264577894
3550308005116;parda;0.19912033382203675
3550308005117;parda;0.16104719026179756
3550308005118;parda;0.27698876012895357
3550308005119;parda;0.2985763640695735
3550308005120;parda;0.3476170795901942
3550308005121;parda;0.3263033380456421
3550308005122;parda;0.45484069886947587
3550308005123;parda;0.4064704242866025
3550308005124;parda;0.23408017311904572
3550308005125;parda;0.295361216730038
3550308005126;parda;0.4116350690814568
3550308005127;parda;0.4355106154696492
3550308005128;parda;0.2441304295044553
3550308005129;parda;0.15427201643741795
3550308005130;parda;0.1443016171732959
3550308005131;parda;0.13497247497076356
3550308005132;parda;0.15570279223852343
3550308005133;parda;0.17616166456997942
3550308005134;parda;0.28748719658893307
3550308005135;parda;0.43888108787229324
3550308005136;parda;0.33758579881656803
3550308005137;parda;0.33490650576498
3550308005138;parda;0.32949003762017554
3550308005139;parda;0.438283473044682
3550308005140;parda;0.31871325268635536
3550308005141;parda;0.3108437549469685
3550308005142;parda;0.236185174333431
3550308005143;parda;0.29745555200681356
3550308005144;parda;0.18424580600746404
3550308005145;parda;0.19034143114410673
3550308005146;parda;0.2677147016011645
3550308005147;parda;0.2141889858561541
3550308005148;parda;0.2523494784674171
3550308005149;parda;0.29987261938049525
3550308005150;parda;0.3021018325169298
3550308005151;parda;0.2299368604397997
3550308005152;parda;0.33406995691868124
3550308005153;parda;0.2105877506179621
3550308005154;parda;0.28444850422470885
3550308005155;parda;0.25330022550485215
3550308005156;parda;0.34093051854888295
3550308005157;parda;0.36593302567743463
3550308005158;parda;0.20396653469784118
3550308005159;parda;0.2787557326168527
3550308005160;parda;0.36614198250111224
3550308005161;parda;0.3762699564586357
3550308005162;parda;0.3249920699256335
3550308005163;parda;0.43344933148434023
3550308005164;parda;0.4046958422667844
3550308005165;parda;0.469116146152276
3550308005166;parda;0.40972683574973623
3550308005167;parda;0.4488521899171786
3550308005168;parda;0.5042796741260184
3550308005169;parda;0.21873122371319847
3550308005170;parda;0.26299135937690155
3550308005171;parda;0.14465940607454508
3550308005172;parda;0.14338744673620368
3550308005173;parda;0.07441910268765392
3550308005174;parda;0.0934289457353651
3550308005175;parda;0.5895419426048565
3550308005176;parda;0.225030029689731
3550308005177;parda;0.2198345565368827
3550308005178;parda;0.2097683155917345
3550308005179;parda;0.15856090400487455
3550308005180;parda;0.13072235434007135
3550308005181;parda;0.3272967009310586
3550308005182;parda;0.2755750155409606
3550308005183;parda;0.2868092471257263
3550308005184;parda;0.2198926364833384
3550308005185;parda;0.3730409602334269
3550308005186;parda;0.4301799082347259
3550308005187;parda;0.3108186944966617
3550308005188;parda;0.38230906556454963
3550308005189;parda;0.43271957216180323
3550308005190;parda;0.42171899434620475
3550308005191;parda;0.40160429905075706
3550308005192;parda;0.3142108069676502
3550308005193;parda;0.37464412988512613
3550308005194;parda;0.4689338196538129
3550308005195;parda;0.3884537927948087
3550308005196;parda;0.3483066134810336
3550308005197;parda;0.3892640364188164
3550308005198;parda;0.3562548471246269
3550308005199;parda;0.4588891583798205
3550308005200;parda;0.37855853353700875
3550308005201;parda;0.32397508207761594
3550308005202;parda;0.3170936078525257
3550308005203;parda;0.30542919789246326
3550308005204;parda;0.28776708399238626
3550308005205;parda;0.4076666342633097
3550308005206;parda;0.3073197157515694
3550308005207;parda;0.34344430975671636
3550308005208;parda;0.314477705861201
3550308005209;parda;0.3788314014396269
3550308005210;parda;0.40491375121477163
3550308005211;parda;0.47238309560843234
3550308005212;parda;0.28344393617249747
3550308005213;parda;0.3911591747234127
3550308005214;parda;0.4872606081097399
3550308005215;parda;0.44572585614930893
3550308005216;parda;0.4295381610157667
3550308005217;parda;0.3832546138371381
3550308005218;parda;0.37488558352402745
3550308005219;parda;0.3135269164127382
3550308005220;parda;0.18275414869121034
3550308005221;parda;0.46984021304926765
3550308005222;parda;0.4284766118836915
3550308005223;parda;0.42603212932219875
3550308005224;parda;0.4727967329732578
3550308005225;parda;0.42051319864326797
3550308005226;parda;0.44011388179854705
3550308005227;parda;0.5197317027179915
3550308005228;parda;0.3447873993501907
3550308005229;parda;0.43618933493109646
3550308005230;parda;0.42786947714646717
3550308005231;parda;0.4030916867496038
3550308005232;parda;0.4555540001399874
3550308005233;parda;0.4901331531683698
3550308005234;parda;0.3692607817181077
3550308005235;parda;0.3505281967730068
3550308005236;parda;0.44185652783824314
3550308005237;parda;0.3861391705241852
3550308005238;parda;0.35062027550241
3550308005239;parda;0.40086670249932815
3550308005240;parda;0.3869067809676524
3550308005241;parda;0.4156833407011936
3550308005242;parda;0.3661180140928406
3550308005243;parda;0.448154698189603
3550308005244;parda;0.4578148127843868
3550308005245;parda;0.47279584518362805
3550308005246;parda;0.48295215799267666
3550308005247;parda;0.48638937945313926
3550308005248;parda;0.4547275886742308
3550308005249;parda;0.40395594515621486
3550308005250;parda;0.4594621848739496
3550308005251;parda;0.4799073511884684
3550308005252;parda;0.48074257127358205
3550308005253;parda;0.3793507396009133
3550308005254;parda;0.47778116857203223
3550308005255;parda;0.46969943664723696
3550308005256;parda;0.4831674518735765
3550308005257;parda;0.43773004082178946
3550308005258;parda;0.4648376741569315
3550308005259;parda;0.4917791152678587
3550308005260;parda;0.4751846381093058
3550308005261;parda;0.33828602471818553
3550308005262;parda;0.38729380783438794
3550308005263;parda;0.31195867479706374
3550308005264;parda;0.4053517064572985
3550308005265;parda;0.4158391172806549
3550308005266;parda;0.430127975657777
3550308005267;parda;0.4546599865225162
3550308005268;parda;0.4436177904237703
3550308005269;parda;0.41491684864774064
3550308005270;parda;0.48717413428668355
3550308005271;parda;0.4348418049792531
3550308005272;parda;0.40629122797940864
3550308005273;parda;0.4127946345081095
3550308005274;parda;0.4131878721134322
3550308005275;parda;0.41698570885816993
3550308005276;parda;0.4576579750998356
3550308005277;parda;0.48750312769329146
3550308005278;parda;0.45727822774274096
3550308005279;parda;0.49800548491647967
3550308005280;parda;0.4265083788772666
3550308005281;parda;0.5554216037475889
3550308005282;parda;0.47420773231808677
3550308005283;parda;0.4374150173742257
3550308005284;parda;0.4671378860374076
3550308005285;parda;0.48898213804864915
3550308005286;parda;0.44627702641916817
3550308005287;parda;0.386224970312436
3550308005288;parda;0.5290684329606191
3550308005289;parda;0.5522343496002389
3550308005290;parda;0.572347266881029
3550308005291;parda;0.5117095735148095
3550308005292;parda;0.5045641049283113
3550308005293;parda;0.5014640356460853
3550308005294;parda;0.4728019827811114
3550308005295;parda;0.484223119485569
3550308005296;parda;0.4681954842893356
3550308005297;parda;0.4847832033921488
3550308005298;parda;0.43217125382263
3550308005299;parda;0.4369372489264441
3550308005300;parda;0.5118833522397145
3550308005301;parda;0.4763031699570281
3550308005302;parda;0.519918615280276
3550308005303;parda;0.5209588994449552
3550308005304;parda;0.5448971169152762
3550308005305;parda;0.23085267113469957
3550308005306;parda;0.478471581168403
3550308005307;parda;0.4551426529602551
3550308005308;parda;0.21074915147485918
3550308005309;parda;0.44171212514792046
3550308005310;parda;0.14284700539313086
3550308005001;indigena;0.0011059594197966737
3550308005002;indigena;0.001876005002680007
3550308005003;indigena;0.0054346255022692455
3550308005004;indigena;0.004071757346866517
3550308005005;indigena;0.004203547383889819
3550308005006;indigena;0.0022734654108476776
3550308005007;indigena;0.0007920792079207921
3550308005008;indigena;0.0013592639063153493
3550308005009;indigena;0.0013973986885950768
3550308005010;indigena;0.0010721247563352826
3550308005011;indigena;0.0018431802331373916
3550308005012;indigena;0.000862663906142167
3550308005013;indigena;0.00042275849920732784
3550308005014;indigena;0.0018762717687164717
3550308005015;indigena;0.0035840221978149026
3550308005016;indigena;0.004195059152553659
3550308005017;indigena;0.0014349454048115512
3550308005018;indigena;0.0009639173601516563
3550308005019;indigena;0.0010042246692984278
3550308005020;indigena;0.0009237318767822001
3550308005021;indigena;0.0010165393702950712
3550308005022;indigena;0.0011265490048817123
3550308005023;indigena;0.0006035685993436192
3550308005024;indigena;0.00025090167790497097
3550308005025;indigena;0.0010238795125012386
3550308005026;indigena;0.0009666116235047727
3550308005027;indigena;0.0014409914020846342
3550308005028;indigena;0.00043899908209282833
3550308005029;indigena;0.0011869021852963764
3550308005030;indigena;0.0032620403138944455
3550308005031;indigena;0.0023569023569023568
3550308005032;indigena;0.001521683996956632
3550308005033;indigena;0.00637070479056935
3550308005034;indigena;0.0010069713400464755
3550308005035;indigena;0.0010062682124064486
3550308005036;indigena;0.000851984894538086
3550308005037;indigena;0.00035115099492781895
3550308005038;indigena;0.0002653223666755107
3550308005039;indigena;0.0009997347642462203
3550308005040;indigena;0.00025073653858208485
3550308005041;indigena;0.0003616133518776078
3550308005042;indigena;0.0001838380124484597
3550308005043;indigena;0.0006079581724777335
3550308005044;indigena;0.0003529916038425657
3550308005045;indigena;0.0003822305274781279
3550308005046;indigena;0.000821346119694548
3550308005047;indigena;0.0006944605199194426
3550308005048;indigena;0.0010696303253241502
3550308005049;indigena;0.0006463744270772124
3550308005050;indigena;0.0004269307945182086
3550308005051;indigena;0.0005250346045534819
3550308005052;indigena;0.0007580351728320194
3550308005053;indigena;0.00021279312252627994
3550308005054;indigena;0.0010420442189198985
3550308005055;indigena;0.0006244248718285789
3550308005056;indigena;0.0014256619144602852
3550308005057;indigena;0.0009453940402359704
3550308005058;indigena;0.001164263945485053
3550308005059;indigena;0.0005474052988832932
3550308005060;indigena;0.0014026625981248615
3550308005061;indigena;0.000884016973125884
3550308005062;indigena;0.0021459631421418216
3550308005063;indigena;0.0007775186049094747
3550308005064;indigena;0.001260664340789821
3550308005065;indigena;0.0008775497099805227
3550308005066;indigena;0.0007566840423743064
3550308005067;indigena;0.0017216889768863254
3550308005068;indigena;0.0013198416190057193
3550308005069;indigena;0.0016240027608046934
3550308005070;indigena;0.0007639565308733933
3550308005071;indigena;0.0009009550123130519
3550308005072;indigena;0.003105184023011048
3550308005073;indigena;0.0014433752775721688
3550308005074;indigena;0.0012086417887898473
3550308005075;indigena;0.0008164134601732217
3550308005076;indigena;0.0007571078480205615
3550308005077;indigena;0.0011492876810726685
3550308005078;indigena;0.0007226129684940746
3550308005079;indigena;0.00036216446527481894
3550308005080;indigena;0.0006378713322398396
3550308005081;indigena;0.0003508402624285163
3550308005082;indigena;0.00033997416196369077
3550308005083;indigena;0.000244924617645458
3550308005084;indigena;0.0009323388385721897
3550308005085;indigena;0.0006568070119810658
3550308005086;indigena;0.001201660476294516
3550308005087;indigena;0.0014663997067200587
3550308005088;indigena;0.0006700758243695997
3550308005089;indigena;0.0009527299377061195
3550308005090;indigena;0.0009501534863324075
3550308005091;indigena;0.0007192519779429394
3550308005092;indigena;0.0002687569988801792
3550308005093;indigena;0.0008479741367888279
3550308005094;indigena;0.001004165426956263
3550308005095;indigena;0.00041314434627852284
3550308005096;indigena;0.00044976473844450597
3550308005097;indigena;0.001904199087297679
3550308005098;indigena;0.0005224842383921419
3550308005099;indigena;0.0005818746060224022
3550308005100;indigena;0.0007301659239116751
3550308005101;indigena;0.00034568849625504127
3550308005102;indigena;0.0002433445271815837
3550308005103;indigena;0.0003983919452392163
3550308005104;indigena;0.008591651387882147
3550308005105;indigena;0.0011728485559302155
3550308005106;indigena;0.0004406614560382216
3550308005107;indigena;0.0007869418424593202
3550308005108;indigena;0.0019196960817992603
3550308005109;indigena;0.0006426993372163085
3550308005110;indigena;0.0005932047374557654
3550308005111;indigena;0.00033384337181805536
3550308005112;indigena;0.0010481787893534982
3550308005113;indigena;0.00045351473922902497
3550308005114;indigena;0.000956368899917287
3550308005115;indigena;0.00033277018379153226
3550308005116;indigena;0.0006992218337656479
3550308005117;indigena;0.0010672002668000668
3550308005118;indigena;0.0009293950219279138
3550308005119;indigena;0.000536097212294496
3550308005120;indigena;0.0005655493441802797
3550308005121;indigena;0.0010963330544415913
3550308005122;indigena;0.0006166495375128469
3550308005123;indigena;0.0011577299916386166
3550308005124;indigena;0.0014778455123637612
3550308005125;indigena;0.0009378960709759188
3550308005126;indigena;0.0017235046478117143
3550308005127;indigena;0.0013655428032642975
3550308005128;indigena;0.000631267147400879
3550308005129;indigena;0.0005422064950630672
3550308005130;indigena;0.00028707218270549584
3550308005131;indigena;0.0008271770444108503
3550308005132;indigena;0.0017838290436492045
3550308005133;indigena;0.001577507538089818
3550308005134;indigena;0.0011195540839903765
3550308005135;indigena;0.001385706895277511
3550308005136;indigena;0.0008284023668639054
3550308005137;indigena;0.0011151602047115518
3550308005138;indigena;0.0007663369095722446
3550308005139;indigena;0.0018713630187905356
3550308005140;indigena;0.0007433939312022707
3550308005141;indigena;0.0008231755580180466
3550308005142;indigena;0.0008789920890711983
3550308005143;indigena;0.0008516980730331097
3550308005144;indigena;0.0005434979528243777
3550308005145;indigena;0.0011025763534124738
3550308005146;indigena;0.0010771470160116448
3550308005147;indigena;0.00063948239542582
3550308005148;indigena;0.00043891355984715483
3550308005149;indigena;0.0004038897691614627
3550308005150;indigena;0.0011904529575925528
3550308005151;indigena;0.0006531678641410843
3550308005152;indigena;0.0008928770731489543
3550308005153;indigena;0.00043486221733955873
3550308005154;indigena;0.00038821648778259875
3550308005155;indigena;0.0004054019814021841
3550308005156;indigena;0.000430416068866571
3550308005157;indigena;0.001045241194335976
3550308005158;indigena;0.0002240980055277508
3550308005159;indigena;0.000764348913698059
3550308005160;indigena;0.0004237018833548715
3550308005161;indigena;0.001395556547951323
3550308005162;indigena;0.0011630775737496916
3550308005163;indigena;0.0010727648551767444
3550308005164;indigena;0.0009038550468743431
3550308005165;indigena;0.0013268013880383752
3550308005166;indigena;0.000508030794482004
3550308005167;indigena;0.000721267440992862
3550308005168;indigena;0.0009281220996184387
3550308005169;indigena;0.00047566593230522733
3550308005170;indigena;0.0014299622733357673
3550308005171;indigena;0.0007440979503483731
3550308005172;indigena;0.0003137008862050035
3550308005173;indigena;0.0005710818431666488
3550308005174;indigena;0.0008274150175825692
3550308005175;indigena;0.0008869441816461685
3550308005176;indigena;0.0004759422523400494
3550308005177;indigena;0.00046647592984202016
3550308005178;indigena;0.0005977116183753629
3550308005179;indigena;0.0005816207832493214
3550308005180;indigena;0.0007060047562425683
3550308005181;indigena;0.0010494591249125451
3550308005182;indigena;0.002135192843049812
3550308005183;indigena;0.0025343058474471504
3550308005184;indigena;0.0022890712042945406
3550308005185;indigena;0.01096399124649086
3550308005186;indigena;0.0012376237623762376
3550308005187;indigena;0.00032410708498087766
3550308005188;indigena;0.0005135604411728742
3550308005189;indigena;0.0015972147446251031
3550308005190;indigena;0.0007217610970768675
3550308005191;indigena;0.0007648858554954107
3550308005192;indigena;0.0007998578030572343
3550308005193;indigena;0.0009954408807660914
3550308005194;indigena;0.00042166515569985876
3550308005195;indigena;0.0015663459386887446
3550308005196;indigena;0.0013973932264539242
3550308005197;indigena;0.0005121396054628225
3550308005198;indigena;0.0010105520434302367
3550308005199;indigena;0.001212709192335678
3550308005200;indigena;0.0007776697680877656
3550308005201;indigena;0.0007786850745012206
3550308005202;indigena;0.00041896097677759155
3550308005203;indigena;0.0011126746735608862
3550308005204;indigena;0.00026808932736387765
3550308005205;indigena;0.00029163021289005544
3550308005206;indigena;0.0007966603996048564
3550308005207;indigena;0.00042285682068051757
3550308005208;indigena;0.0008989572096368213
3550308005209;indigena;0.0009124395931195295
3550308005210;indigena;0.00027332361516034986
3550308005211;indigena;0.002283482807691035
3550308005212;indigena;0.0011811953697141507
3550308005213;indigena;0.000498355427090601
3550308005214;indigena;0.00036225758929649577
3550308005215;indigena;0.0005869061243654077
3550308005216;indigena;0.0008720524626761546
3550308005217;indigena;0.0006122627481850783
3550308005218;indigena;0.0007151029748283753
3550308005219;indigena;0.0006572265041524765
3550308005220;indigena;0.001799751210862028
3550308005221;indigena;0.0005548158011540169
3550308005222;indigena;0.0015170670037926676
3550308005223;indigena;0.0007713720360867961
3550308005224;indigena;0.0007904096956922672
3550308005225;indigena;0.0005161480607580003
3550308005226;indigena;0.0005154133123895543
3550308005227;indigena;0.0012929989494383535
3550308005228;indigena;0.0014126289023873428
3550308005229;indigena;0.0004921681075066336
3550308005230;indigena;0.001163233789936022
3550308005231;indigena;0.0014546559847152566
3550308005232;indigena;0.0011898929096381325
3550308005233;indigena;0.0013512372265855924
3550308005234;indigena;0.0013005411180008826
3550308005235;indigena;0.002207389499132811
3550308005236;indigena;0.0008948870507425144
3550308005237;indigena;0.0010682359114676063
3550308005238;indigena;0.0007638212131587958
3550308005239;indigena;0.0011757592045149154
3550308005240;indigena;0.000400875759351198
3550308005241;indigena;0.0008161322134185738
3550308005242;indigena;0.0014792103706094348
3550308005243;indigena;0.0017219714245823056
3550308005244;indigena;0.0005208047804396689
3550308005245;indigena;0.001329293928527266
3550308005246;indigena;0.0006603037397202714
3550308005247;indigena;0.00045673223311613176
3550308005248;indigena;0.0005110906674844118
3550308005249;indigena;0.0009440323668240054
3550308005250;indigena;0.00036974789915966385
3550308005251;indigena;0.0011693539319525962
3550308005252;indigena;0.0004620979245775822
3550308005253;indigena;0.0006750719745855256
3550308005254;indigena;0.0014084837672245828
3550308005255;indigena;0.0014328047152300629
3550308005256;indigena;0.000842407413185236
3550308005257;indigena;0.0008030515960650472
3550308005258;indigena;0.00036403349108117945
3550308005259;indigena;0.001052834757584797
3550308005260;indigena;0.002679890272209327
3550308005261;indigena;0.0005432568246638599
3550308005262;indigena;0.0011338283164478255
3550308005263;indigena;0.0005825921466578631
3550308005264;indigena;0.0007370613683704534
3550308005265;indigena;0.00024915465385299873
3550308005266;indigena;0.0006488276355826024
3550308005267;indigena;0.0010840584805601944
3550308005268;indigena;0.0005597406534972129
3550308005269;indigena;0.000537544095414077
3550308005270;indigena;0.000913337334620704
3550308005271;indigena;0.0013939315352697096
3550308005272;indigena;0.0006725819385880953
3550308005273;indigena;0.0023538516106149034
3550308005274;indigena;0.0005850569570155212
3550308005275;indigena;0.0009059824064061723
3550308005276;indigena;0.0008809020436927414
3550308005277;indigena;0.0013622841891628903
3550308005278;indigena;0.0008323462560425137
3550308005279;indigena;0.0010284218399401646
3550308005280;indigena;0.0010134279199391944
3550308005281;indigena;0.00037889225682006064
3550308005282;indigena;0.0006166550485280712
3550308005283;indigena;0.0016807674875358816
3550308005284;indigena;0.0007394519356241844
3550308005285;indigena;0.0011444215061484607
3550308005286;indigena;0.00023990164032746574
3550308005287;indigena;0.0006961221899185127
3550308005288;indigena;0.0004918516575400859
3550308005289;indigena;0.0012274823342069468
3550308005290;indigena;0.0007886913789965419
3550308005291;indigena;0.0007265505800295464
3550308005292;indigena;0.00034576552487206676
3550308005293;indigena;0.0012985359643539146
3550308005294;indigena;0.0006848421601878424
3550308005295;indigena;0.0004785404516225512
3550308005296;indigena;0.0013951934602762877
3550308005297;indigena;0.000718096019696348
3550308005298;indigena;0.005137614678899082
3550308005299;indigena;0.0007965092118021887
3550308005300;indigena;0.001023711368729768
3550308005301;indigena;0.0016815096219717257
3550308005302;indigena;0.026184648954678147
3550308005303;indigena;0.0005107774032076821
3550308005304;indigena;0.0008549024232061789
3550308005305;indigena;0.0008135435633208073
3550308005306;indigena;0.001483581695898721
3550308005307;indigena;0.0012643614974437909
3550308005308;indigena;0.0009447496413450435
3550308005309;indigena;0.00043293791670274485
3550308005310;indigena;0.0011708770933863185
2203305001001;branca;0.19129386955866848
2211001003001;branca;0.34308670483661785
2211001003002;branca;0.3092265943012212
2211001003003;branca;0.2188339914390948
2211001003004;branca;0.17647816980828096
2211001003005;branca;0.28811200261994435
2211001003006;branca;0.20746050525436704
2211001003007;branca;0.2356064229032755
2211001003008;branca;0.20191289383108288
2211001003009;branca;0.3172359894493471
2211001003010;branca;0.3021340547039375
2211001003011;branca;0.28140041667664456
2211001003012;branca;0.3897556969821392
2211001003013;branca;0.22419592800236057
2211001003014;branca;0.22317414538977012
2211001003015;branca;0.24636517705824637
2211001003016;branca;0.3757354061880811
2203305001001;preta;0.10739569212230758
2211001003001;preta;0.08066301837851517
2211001003002;preta;0.09738805970149254
2211001003003;preta;0.11460994790456913
2211001003004;preta;0.1564362816175286
2211001003005;preta;0.10384258501173517
2211001003006;preta;0.12077388823160971
2211001003007;preta;0.12483484773569153
2211001003008;preta;0.12089621392639661
2211001003009;preta;0.1040737243153473
2211001003010;preta;0.10946798917944094
2211001003011;preta;0.10540242821906655
2211001003012;preta;0.07188804489153494
2211001003013;preta;0.12944821481262908
2211001003014;preta;0.11801962281222608
2211001003015;preta;0.1211979306038712
2211001003016;preta;0.07988111568358482
2203305001001;amarela;0.006853441783401115
2211001003001;amarela;0.017081580362509095
2211001003002;amarela;0.024525101763907733
2211001003003;amarela;0.027009987722732852
2211001003004;amarela;0.033413887546318674
2211001003005;amarela;0.02300638611429507
2211001003006;amarela;0.030238708330433572
2211001003007;amarela;0.025370630050822317
2211001003008;amarela;0.030943870796928778
2211001003009;amarela;0.018528770067406948
2211001003010;amarela;0.02855425308085362
2211001003011;amarela;0.0217198687708039
2211001003012;amarela;0.017552863888318622
2211001003013;amarela;0.038536441428149895
2211001003014;amarela;0.024684027483247096
2211001003015;amarela;0.02617964499152618
2211001003016;amarela;0.018747142203932327
